272115
10115	231	1580
11606	99	2166
6300	146	107
11878	32	36
1493	34	12522
13126	206	5957
8704	183	10107
3304	220	12424
3060	110	5826
12134	97	12285
4810	67	7769
10340	17	12543
2285	46	2286
11141	215	1086
9106	146	280
11454	42	1572
6563	107	8759
495	32	177
1351	96	5941
11903	146	4339
8640	190	8519
14211	215	514
12311	234	10107
605	148	9808
890	96	6324
1521	10	4593
7126	164	9310
5847	88	1843
8144	191	1452
10036	97	10803
13623	93	1565
7	107	11437
5968	99	1919
679	164	13213
5764	187	28
13037	189	9172
12427	174	2926
3301	63	10107
13532	58	6507
12317	75	8066
10602	54	6841
10291	137	3907
3589	135	8459
4295	57	4550
7409	187	177
6888	208	12765
11179	58	5701
5903	7	1061
2650	179	6543
7349	62	10774
2104	1	602
994	151	10107
7186	198	14271
2887	164	8424
2337	56	8069
4476	96	11390
11997	231	6674
11080	93	1345
5951	206	9603
7033	192	12771
12701	17	7697
9979	97	13469
13126	187	514
891	46	747
8219	124	11424
9057	116	14437
131	96	10000
7962	174	8713
10901	116	5901
4114	107	10181
4929	147	284
14363	192	11821
12571	146	280
3298	46	2608
1508	134	2936
36	72	52
1030	186	8341
6620	192	11512
13437	93	1251
1033	72	1958
753	115	12219
10585	208	3237
7493	147	4919
2542	56	8204
8610	146	409
4798	96	12146
5856	146	98
11492	231	3261
12131	192	9957
5217	165	8176
101	203	616
4464	96	6222
11569	234	10107
308	62	8070
1361	56	7547
125	32	84
4078	46	10576
13605	4	4603
12581	147	6340
9808	20	1821
5278	56	9219
9596	66	12272
934	96	7361
455	114	1062
9357	147	5598
14107	93	4086
3050	46	2142
11997	231	9618
12391	174	4713
1128	44	10765
8459	105	218
3505	164	9310
4319	147	9216
11321	34	6208
282	119	6137
13181	34	11136
4429	164	11579
10048	146	64
5199	46	5386
14162	17	13858
13868	46	5319
12750	206	5673
10031	73	12262
10886	36	11360
9620	189	11688
2521	46	3192
6921	206	5957
13246	97	6252
3400	96	11304
11158	146	514
13140	174	7001
7025	127	13680
12682	206	12397
6877	93	94
2348	32	38
10682	198	14271
4787	134	1751
6437	147	14312
8650	54	10582
13481	93	4086
13716	208	2776
1899	107	13612
2093	165	7532
1386	46	5416
205	129	3994
12871	46	1684
6325	192	10448
9316	46	4536
13162	107	11216
202	164	11311
546	98	9836
658	183	10107
1790	107	13884
2616	148	9808
9582	192	12361
8403	215	432
7209	189	11099
8326	29	10106
5337	90	694
5119	123	177
9412	146	28
10352	96	8013
2290	147	1204
13722	146	41
3672	100	38
9306	108	14235
659	96	5777
394	96	6780
9703	107	7432
2331	55	3960
10214	157	9035
428	72	7831
10926	108	12226
9998	46	930
10400	206	6770
2912	46	2558
152	223	873
6510	206	5673
1643	46	1485
11321	34	597
451	60	13226
3996	96	14443
4882	56	10197
3220	107	8043
117	107	11080
5625	79	6957
14450	208	12762
1473	107	6212
4638	134	3483
5628	164	11579
100	103	1124
13230	96	13692
11839	93	4724
2337	96	12015
752	123	12709
3636	46	4585
1094	96	12750
13902	85	7763
2055	96	9358
9528	58	7137
12348	206	10420
5375	96	10036
8566	205	7035
663	186	8341
11004	75	7084
1343	107	12291
7048	164	12498
10585	208	4227
1915	180	7815
2382	79	9808
3423	46	1943
7962	174	14119
2246	139	13285
1441	69	13943
13343	231	5524
2345	34	12284
1678	186	8341
2442	107	6468
634	144	11388
580	198	14271
14350	147	14098
7698	184	4302
8853	146	461
2231	65	10107
2095	147	1706
13955	206	7758
1615	152	10107
9343	231	10721
12386	4	2097
10780	189	13980
6612	127	13037
11729	205	12838
7334	226	5741
1439	123	177
614	123	177
9103	46	5126
5867	187	126
7646	193	191
11169	46	316
4772	204	1449
2440	147	1538
6758	36	11360
12960	217	10107
14117	231	1999
12781	147	5145
2537	10	8602
6212	93	1538
14300	93	2723
4962	96	11376
11234	146	16
11604	141	7947
13850	223	8684
9106	146	15
4739	156	2922
13413	146	1030
8650	20	2684
4581	164	10054
14450	208	2814
13740	169	898
6903	172	4305
8579	206	7015
14241	164	9310
215	72	3645
12540	165	7815
10059	156	5464
2133	123	177
2889	57	4550
8105	206	7758
12751	130	1783
14375	28	6114
7863	17	11260
436	107	11437
2422	46	284
122	112	11572
7409	166	126
10668	46	2240
11512	206	10842
14157	20	7429
6903	206	5673
3459	123	177
7596	17	9463
15	59	12993
5957	220	10209
4992	107	11346
5897	127	8643
12714	31	14051
11886	231	8292
5783	107	12737
12484	146	418
10181	17	7237
260	57	4550
4996	46	11800
5653	31	12714
5107	147	2561
3135	46	4082
313	96	13120
5927	192	7523
8971	56	11906
12701	17	8253
3639	28	6368
5734	152	10107
3044	123	177
6635	79	12912
7278	146	803
12242	58	8477
3255	46	12683
3849	123	177
11061	54	6796
8006	192	11837
10450	89	14460
12484	97	12962
5825	206	5957
8740	116	7248
2224	147	8191
7934	20	4166
7560	231	7915
3148	174	12770
3193	129	2402
12084	106	3047
782	57	4550
11395	189	7766
8134	231	10301
1307	57	4550
3947	204	167
497	69	14071
5111	134	7465
12484	97	8006
10875	192	11438
6543	7	3038
7225	4	3603
4952	57	4550
2217	4	2470
1546	115	5921
2530	107	11995
13340	198	14271
6594	47	11516
9911	165	7815
1864	96	14294
13637	164	8925
10589	165	7982
6663	156	3933
439	228	9913
2544	46	74
11505	146	2014
6781	33	483
8411	37	12047
9393	106	5870
2818	147	4396
5234	46	11132
13172	187	98
5720	2	1250
7647	166	177
6973	192	13588
8637	107	11792
3020	107	7946
9082	189	8411
4073	147	982
11484	192	8980
4154	89	13177
9523	231	7019
2893	199	14156
6905	36	11360
1114	46	9464
5964	184	4724
10786	184	1855
3696	76	11061
9167	163	8881
8650	54	13818
9024	231	9618
13982	215	570
8575	192	7034
8454	208	11389
1841	115	2818
12132	93	1240
11220	87	586
8549	157	13473
2550	158	196
11080	93	5386
8457	159	4191
60	69	6988
13851	146	2014
2682	96	11402
7168	215	849
11290	56	7161
10424	75	5814
10914	198	14271
11170	155	4372
1477	96	11921
12342	114	5424
8528	190	8490
5590	107	6973
8005	29	9411
15	82	10107
5588	96	7228
1859	63	10107
11948	46	12217
6495	99	430
8874	79	8643
5084	83	8026
3265	114	357
418	103	4962
7863	192	13302
293	34	9293
5940	189	12715
12574	181	5806
11038	206	5957
9582	192	13750
3155	79	6750
10062	231	11094
3809	123	177
8740	116	9452
3032	141	5942
5957	220	12905
9960	46	8122
4303	46	1215
5609	164	7351
11623	211	2423
11489	108	12226
2786	129	2839
2620	96	12092
11321	34	8331
14157	189	7422
9443	97	7033
10449	20	731
698	104	1903
13147	146	98
12226	116	11418
13268	220	6807
3019	135	8459
1997	46	7592
4211	230	4211
507	46	13967
12294	220	7955
3722	130	3642
11764	107	12856
11933	1	2411
145	147	8630
3368	201	10521
7148	58	5701
1803	147	4400
177	60	10663
3872	89	14460
7707	70	7815
12184	220	10237
5974	58	6507
6315	137	2702
11350	155	1499
401	89	13177
8452	190	7815
13076	198	14271
13142	93	4421
11454	159	2183
3587	46	8664
12005	192	7801
12184	220	13617
1079	62	12120
7676	146	177
8370	155	3714
14246	156	4250
7635	189	11688
2607	46	2587
6385	113	6499
5268	96	7895
3881	96	10634
10668	46	833
425	161	4099
10760	147	5044
12891	121	10424
2587	147	11533
9273	93	471
9580	141	1034
1384	164	12498
1966	89	13177
12251	143	1942
9494	192	8857
4600	56	7161
7200	206	12397
10768	146	451
13730	54	6214
1471	89	13177
1631	98	9836
12494	146	451
308	64	708
1975	178	10118
2845	164	10779
7359	202	8081
10533	99	4850
13290	97	9071
12589	146	784
4806	46	4115
12648	165	7815
2162	46	1985
2719	164	6540
5936	189	6612
767	60	5969
7560	231	3513
522	182	6912
6806	187	107
1681	104	888
5531	179	13186
13209	42	4532
5191	117	177
3105	107	13900
4308	46	6919
7646	106	5870
5836	17	8718
72	14	432
2798	144	4545
3778	135	8459
2754	107	13582
5924	187	177
4147	198	14271
14235	116	12138
4342	32	9
3467	147	3165
5957	220	9076
3378	56	11283
7228	137	3500
9901	73	14454
10876	108	12226
10888	206	5957
7053	231	7781
11287	18	3446
9516	163	12323
36	72	12878
9452	108	8740
12630	218	7108
5867	97	9100
5124	107	12856
280	60	11309
9395	75	13406
4281	46	742
9342	97	10029
9634	146	16
2787	107	11839
519	143	3382
302	229	3081
6788	146	194
1689	35	337
1297	164	11163
10125	192	11450
10490	206	5673
2757	1	2312
9982	192	12646
177	72	4582
11289	163	9574
14424	217	10107
7452	146	385
10730	46	1558
894	72	1156
3542	107	6973
8955	46	8458
12552	231	3228
6550	46	7889
8964	127	12796
3842	115	4261
13151	96	12438
12697	193	5401
4319	46	1345
7596	17	13731
8872	72	1843
1451	164	7155
6740	187	177
6184	179	6300
6535	147	3878
1448	207	792
2062	107	13469
8702	146	107
1220	114	3581
7126	56	7802
11765	108	12226
12484	58	6507
9211	75	11380
3898	46	2620
12513	146	126
10651	206	5957
8550	193	200
6241	108	8740
5188	10	4593
1831	107	7596
10270	192	12587
3421	46	3628
4193	96	11060
9682	215	990
7535	79	9808
14458	217	10107
7711	99	4437
716	107	6215
10630	231	3792
2675	123	177
1815	77	10107
94	46	189
12749	58	7137
3411	107	9484
2207	129	2525
3106	10	13402
5343	199	14126
9604	174	6108
5357	57	4550
12494	146	616
3069	56	12284
13680	37	6581
844	201	7675
8641	1	6188
13329	106	5870
8625	58	8114
4062	104	1909
1457	174	2056
1035	46	17
3351	128	10107
794	143	4417
945	46	5928
2732	114	1235
5192	56	10552
7761	149	9779
6653	146	177
14450	208	5914
1972	79	11099
13001	220	8434
2573	107	11093
7295	46	12041
59	206	9063
9712	146	126
4948	57	4550
8457	159	12420
2365	130	488
13417	89	14460
1899	34	6807
11144	97	11308
13268	40	7304
11489	175	11373
506	186	13785
130	156	4454
431	123	41
2833	10	452
6525	190	7815
44	72	1359
8459	105	416
9549	107	9165
12059	58	7137
2545	130	2545
11505	146	233
12686	46	1438
2175	1	191
7153	181	10276
10078	93	6551
5626	107	6215
9063	220	8422
6946	231	4713
9767	206	6770
3318	164	12886
3429	96	6359
12969	146	359
632	164	11311
11465	193	62
2285	134	3984
3266	23	9038
13514	206	6926
2301	115	934
409	94	10107
14157	127	12448
6	170	8074
11505	187	177
2031	89	13177
7896	36	11360
6956	217	10107
7285	198	14271
14255	47	12250
1984	133	6863
11459	134	840
12647	88	22
9974	73	12717
7863	192	7970
694	72	8712
2410	134	3875
107	90	177
922	135	8459
12268	189	13535
9020	36	11360
11977	58	10470
10508	125	694
10663	154	13606
1752	141	7815
3819	223	2690
1398	164	11311
5997	146	41
10265	149	11063
10915	38	14235
14023	125	10434
1496	79	13730
461	209	10214
3309	96	8930
4739	156	341
6030	146	177
1637	201	7675
11547	190	7815
2616	46	5319
7209	20	5224
4385	143	8166
5836	93	2335
4819	144	7763
11625	146	28
1345	46	3467
13498	215	1872
12119	198	14271
1805	123	177
6010	164	13989
9809	17	9062
633	107	7824
5648	17	10656
12875	140	14025
14118	147	2487
3696	107	14213
14235	116	13665
12212	85	7763
13843	137	2733
13874	134	114
13891	178	5717
13511	190	7736
2290	96	11909
4776	56	10651
5165	10	4593
13103	146	105
1046	123	28
11921	137	3680
13919	42	11356
6517	13	10160
11008	199	8761
9251	163	9693
1585	56	12870
2860	201	8237
4419	107	13582
3483	198	14271
1252	56	11803
6716	3	14460
2925	198	14271
10360	217	10107
9854	189	13037
5576	198	14271
8503	156	1653
11612	99	1863
441	198	14271
14435	76	11688
13633	93	365
9433	223	10831
7183	46	13015
12045	228	13268
7139	231	9623
11350	58	7137
2665	107	14264
5188	46	1192
9759	189	11644
5253	56	13741
6038	174	2764
7099	146	280
12368	212	11054
8695	97	5939
134	69	6988
5914	141	5079
1453	96	6729
7432	93	1477
6600	164	12409
77	186	13785
8122	46	6164
1762	147	3806
12995	147	14043
6767	93	10325
3426	46	1806
11990	58	8114
6123	192	11857
11061	127	6552
5412	46	3001
5645	215	29
2928	46	9845
10131	147	7125
848	123	177
8464	198	14271
2056	101	7545
5488	56	10894
12297	226	3179
7576	205	11708
2415	174	6471
7012	97	6973
4883	147	8107
8135	107	10078
8005	29	8764
4781	134	200
5316	164	13116
7432	192	7776
2613	198	14271
11534	146	648
2131	164	12409
1593	57	4550
4033	164	11163
13716	70	9657
11055	146	233
6772	89	14460
9588	146	107
86	46	1188
6902	99	10142
1052	107	11436
7938	184	2616
2374	209	6496
9474	93	930
1045	129	1909
1719	145	2523
9985	96	8446
8041	162	3973
7286	225	177
4	79	14292
5890	1	3077
5730	137	659
1180	115	2764
9217	146	662
10259	207	3586
694	150	5153
11531	215	1206
5645	215	1424
11844	215	694
3653	195	11961
10181	192	9342
3153	107	5648
150	164	13562
12436	208	1007
11396	146	413
1907	89	13177
10045	93	629
12754	11	9603
9928	123	177
8603	156	1106
2371	196	8358
13730	20	13408
13926	31	13965
11321	46	2803
10193	143	1775
11364	58	8477
8194	215	1005
13303	4	5499
10462	223	7128
8528	187	177
4259	79	13997
7225	146	234
5772	143	4244
2161	165	7815
6878	54	6471
4165	97	8505
5403	164	12409
11321	174	12119
9809	17	13319
10086	164	5801
10667	146	461
4061	99	563
5165	164	8673
12391	174	3947
14221	17	13220
10550	198	14271
8248	146	162
1681	164	11311
11415	231	5235
356	30	10412
8740	116	12998
8258	146	514
5864	192	12757
568	147	13015
12464	147	11116
14149	70	1034
7703	215	16
6404	123	177
12340	193	3329
9284	164	10011
8740	116	7101
13269	187	177
461	90	11
10233	58	8477
14060	31	13932
5447	46	2905
6554	74	4031
4725	181	5806
5179	1	648
13978	46	14375
6496	154	429
5834	140	13629
10490	146	1872
12436	70	1034
2020	46	3468
8875	46	5198
2921	147	2800
9468	164	9544
6394	193	12122
13344	12	2779
2012	79	13997
3282	35	1572
4061	97	9249
6406	4	4283
12808	184	12280
9802	96	10061
4813	50	14250
4643	122	10107
12197	193	96
2383	107	5815
9421	184	2189
1853	151	10107
8333	36	11360
5923	143	1340
7387	146	1152
1282	10	1677
13720	130	9538
2626	46	1535
13716	208	2300
6153	202	11653
13259	192	12088
11874	38	6658
2824	130	3713
2283	96	12587
616	35	337
13741	6	11290
5862	46	13998
14105	17	13220
13677	206	9063
1878	130	3209
6430	46	6794
4454	46	1651
2486	46	4419
1785	204	134
8837	174	11198
1283	34	10661
4120	135	8459
10517	17	6762
6064	47	10637
819	10	13402
11339	46	6794
1111	164	5801
8088	17	13976
7819	187	177
7509	142	4023
5207	164	11311
8403	215	38
11454	159	3645
14267	133	8412
8264	228	13268
2896	79	6075
7654	147	13706
8701	184	1423
10595	121	11921
553	229	1167
11860	38	12226
10392	56	6811
8618	215	12523
6504	164	11311
2150	23	13979
8112	38	6658
2747	143	3610
10718	206	14301
10285	184	1873
3772	107	8319
7939	17	5727
10803	192	11651
3206	179	10458
3388	58	5929
9982	17	11228
5559	107	6468
243	107	10403
1618	229	452
14350	107	14368
1515	107	14515
8398	73	12884
94	107	11662
7748	231	1855
7618	146	409
2388	96	13773
3399	99	1046
13641	176	14048
9653	9	2868
4798	147	3139
3323	174	3298
9012	127	9808
7029	123	570
9470	200	512
6636	100	77
2575	46	6705
2998	143	1918
6608	1	242
9098	198	14271
2345	34	12015
7169	106	1493
13529	134	52
12076	234	10107
6543	22	13004
12898	164	11311
2758	135	8459
5527	46	9080
7205	108	14235
10837	164	11311
7039	7	2520
4267	123	177
6829	141	10757
3212	174	13749
13099	146	177
10663	154	849
8773	99	1177
10055	147	4867
9301	205	7078
5149	164	9310
9639	147	4707
12250	191	2042
7493	147	5132
1841	89	14460
47	117	177
4106	134	845
7166	38	8740
13664	231	5818
14154	147	13978
1711	89	14460
4311	107	12418
523	130	4629
295	46	3718
8618	215	1688
14518	51	9868
5161	46	2055
10181	17	10603
14447	108	8740
14102	25	11841
10321	215	514
11146	106	1874
6037	130	3836
2197	183	10107
7943	2	62
177	72	944
177	72	486
7422	189	13535
6177	149	6290
540	15	13316
2335	164	9942
12285	192	6736
2875	96	7223
4135	147	2921
2552	164	9310
7340	46	2816
107	114	591
3443	134	107
982	147	9968
2392	56	10111
12226	116	8620
5708	217	10107
3733	130	5502
13869	73	13523
12594	147	11607
5902	206	5644
14344	17	13319
6197	187	177
11078	225	77
14043	46	13905
3580	129	2512
2917	96	6001
12369	231	1533
10315	46	593
9346	107	12653
2141	57	4550
1664	201	8237
46	72	410
13721	146	413
1174	1	480
5368	83	6419
12549	236	963
14235	116	4675
1945	129	3375
3267	107	8006
8666	73	11469
9092	193	795
8006	192	11004
6443	175	10600
11454	2	512
6535	46	3878
12127	147	14375
10806	146	591
5957	220	13431
7713	192	6211
11099	189	13690
3173	96	10444
3767	107	12653
11788	146	16
9053	193	403
10325	107	9772
259	122	10107
130	156	5948
4649	96	13149
13185	146	616
3067	130	4083
7820	93	4209
12855	177	13498
11321	34	6275
936	96	6546
4739	156	1029
8352	164	14096
9472	106	1712
103	72	14274
406	107	10181
6601	217	10107
98	60	10663
13439	174	13167
13766	206	5990
8432	198	14271
4319	107	9474
13541	147	3663
5542	148	6878
9343	231	4876
13801	206	13335
9022	198	14271
10189	20	5278
7244	79	7503
9376	236	824
1252	107	13582
292	107	13469
8236	89	13177
236	134	1096
6494	215	7478
12536	96	9401
11217	192	11567
6199	123	177
6121	88	548
3699	107	6434
9441	177	8618
11843	135	8459
2292	96	7117
12290	93	3088
12291	93	12219
2532	30	6672
2345	34	6917
8982	75	10237
6868	206	12227
12771	146	89
5184	143	4293
6657	96	6422
7713	17	7805
11560	220	7883
1866	141	7682
13302	99	1948
1595	25	8412
6422	155	12938
13342	206	12397
5293	79	7209
11867	231	6667
5212	147	5094
1553	164	11311
1946	234	10107
730	59	177
14316	192	5981
4750	101	7545
2470	56	9505
9086	73	13862
5132	147	12280
7962	174	8558
2519	141	13463
13407	146	177
8574	116	10714
13582	17	11876
4716	197	11627
7346	198	14271
7408	189	13011
9313	46	8496
9808	54	10742
5144	174	2987
1879	198	14271
5927	17	11502
13699	58	10470
14448	149	11004
6052	93	12978
7573	146	1107
2235	141	14025
9602	58	7137
12587	97	7432
9896	192	12362
639	201	7675
10115	231	6745
197	201	7675
2567	164	14100
676	10	13402
973	44	11032
14179	17	10924
9704	56	11115
10754	88	142
8767	100	15
8495	7	5514
12806	116	6365
2016	46	293
5923	181	10276
11630	68	3890
13984	17	11561
1831	89	14460
1044	72	3113
7885	127	8650
2123	112	1800
11828	146	19
14430	46	6879
803	114	29
9792	147	2189
12602	125	28
919	89	14460
1858	56	13677
41	59	4337
6014	206	7015
3135	131	189
9607	38	6658
4521	56	5809
11099	189	8411
1707	107	10672
3508	46	1855
12209	220	12752
8643	54	10365
3305	164	12498
10096	79	7766
7713	192	10911
6711	175	6396
4590	164	13213
2870	123	177
5645	215	28
642	72	10592
8740	116	9232
757	117	570
14473	25	12368
2476	219	12046
8185	198	14271
703	147	226
12145	116	7475
11829	93	181
14052	33	10309
12933	88	231
9712	146	4339
4458	123	41
6146	3	11893
4124	67	12863
5517	164	7155
1736	164	13014
9220	84	14172
976	164	630
2805	46	3139
9244	146	126
107	90	1854
14519	25	5717
9556	231	1862
2332	219	9853
983	164	11002
11563	165	8339
11839	93	7541
12256	46	1477
12698	46	8122
12576	11	12309
4128	56	6891
11425	53	694
14235	116	9339
10832	141	2364
9881	127	12796
2196	56	13840
11564	123	250
2537	216	3704
1879	96	9888
9287	116	1444
7010	97	6215
13766	190	8407
4277	134	62
14052	187	177
13789	226	3720
8655	145	3143
13254	205	11595
179	139	9917
13685	206	12567
3758	46	1784
5239	123	694
9430	135	8459
575	55	5923
2775	115	555
6073	114	3991
7698	184	3500
1722	46	3192
4918	56	5687
11245	93	2425
4751	89	14460
5560	56	12383
8152	46	1077
250	72	4745
12089	38	8740
6492	62	10774
10558	58	6507
6976	189	10602
2987	129	2276
1246	111	9145
671	46	2133
6038	174	1955
13701	48	8358
241	57	4550
6670	88	231
8864	146	177
5535	148	11061
10667	146	1854
5447	107	8319
726	1	2595
6089	146	451
8044	146	266
7571	146	990
7084	137	2778
12641	56	7398
1493	34	10496
11623	58	6507
12788	147	9430
7184	93	2390
9682	215	514
11644	189	9172
1784	96	11403
11142	156	11854
4326	135	8459
3388	146	87
12084	36	11360
3696	10	1704
11416	97	13900
451	30	6672
4307	147	4697
4950	56	12197
8738	93	12064
223	72	2591
13919	42	220
6695	181	14346
8567	174	13239
5940	127	5897
6014	99	3537
12595	106	2946
14018	133	10118
177	72	7665
10508	149	13532
11554	190	7815
2295	46	5190
11317	38	6658
1833	107	11443
8051	97	13633
14365	43	12332
6588	58	11777
12597	46	2845
7338	135	8459
9416	97	9456
5179	56	13455
5692	46	6141
12702	201	11075
9488	206	12227
6505	181	11324
10361	46	593
6947	146	126
14092	164	9310
2840	147	4426
1024	130	1923
1116	79	13730
8202	103	2018
7990	206	12247
9063	220	10927
12276	58	7049
4320	1	62
4131	164	8877
1062	198	14271
13872	198	14271
12084	146	4339
1214	94	10107
1855	216	13648
13561	93	6430
976	115	4508
9585	156	4732
12869	184	6187
7274	46	1903
3663	107	12569
11043	206	7758
8836	46	2182
873	44	9827
4039	164	11311
9184	58	7137
11129	97	13156
6445	4	3462
11233	68	9339
5367	96	6974
79	78	302
10988	198	14271
611	115	2451
293	34	12123
8073	218	1
6776	93	4510
10030	147	10367
4273	89	14460
8012	189	11337
504	198	14271
2796	164	7155
11561	184	10096
10181	17	6955
12443	106	11131
94	182	4286
6957	189	7089
6703	192	8959
10503	206	12184
7039	97	7863
8584	220	11289
7766	127	11061
6604	96	6082
5200	164	13989
2828	143	4219
13582	192	6675
2652	89	13177
2723	147	3208
10516	136	6847
9808	20	7265
10698	174	2906
7025	189	11446
1582	112	11572
5449	56	10637
2507	147	7778
8136	106	1874
9512	192	10857
8365	71	8414
3709	96	8930
5940	20	3002
4563	135	8459
14130	108	8740
12285	192	7078
7673	236	62
9682	215	1107
546	44	9726
8340	206	13335
14501	206	9063
8253	184	7274
8839	96	12750
7973	146	1184
13694	206	10541
12203	146	19
9343	231	4073
1483	55	2218
10667	146	15
5479	147	5125
11636	143	4750
10689	146	804
4894	29	12676
13189	192	5277
8081	231	7578
6556	192	6463
13718	231	204
8891	146	177
10059	156	3679
11727	193	348
10568	51	9027
12489	156	1511
7743	146	266
1503	123	41
8288	96	13397
5983	107	6084
11047	127	13735
11191	223	9411
5195	123	177
1521	130	901
12419	46	12308
13185	146	1872
13906	204	126
2723	123	107
1541	117	2944
11321	56	6235
13582	93	1370
11938	146	413
7743	206	12184
7116	81	3725
1538	147	716
1560	123	177
1944	204	376
2722	96	10395
6313	46	5234
13612	93	14098
12629	35	7058
11930	38	12226
1821	79	13730
9135	208	3656
1493	34	13269
4922	56	6682
3281	27	9
7881	215	648
1045	62	11096
11409	231	14277
11010	217	10107
2547	123	177
11147	190	7815
9695	189	7766
9682	215	591
5399	96	9638
7087	38	6658
5490	143	5180
319	46	2774
7013	146	514
5525	117	514
11342	58	8990
11213	137	2741
982	107	6792
9330	11	5957
8640	155	5322
13483	143	2490
7643	42	8803
4196	107	5648
10698	174	6745
2721	46	2283
1152	82	10107
11135	215	19
437	220	10433
10523	231	343
353	218	348
467	229	6953
2282	112	103
10746	231	257
6589	198	14271
3621	96	11938
1436	50	9576
14116	4	3462
177	150	368
9788	157	9187
6580	187	126
11170	75	9211
13754	196	8358
6238	231	10980
11385	178	5717
13664	231	5293
7554	217	10107
8227	93	10418
4229	122	10107
4656	1	3541
10136	99	1017
888	46	2342
11886	231	3151
1194	25	5717
524	35	1572
2721	107	12016
11309	168	10412
9574	155	5322
6947	58	6507
7327	37	6075
1608	143	13097
12749	58	11777
13664	231	819
6865	93	1639
10678	58	6507
6371	89	14460
250	72	7051
11006	36	11360
6016	96	12685
6465	146	177
3647	120	795
4521	47	12187
4691	46	6642
6809	46	4082
177	150	7793
563	134	96
11244	190	7815
10782	93	10996
3304	220	13240
7565	191	4972
7271	175	12174
250	72	8313
8636	202	7450
175	147	2816
1091	133	6863
10078	192	8749
12065	155	7592
8971	164	7155
4884	134	483
3147	67	6091
4361	56	13540
67	96	12736
10416	164	9310
14224	58	8477
7427	231	3925
14196	17	7954
3133	110	12307
671	96	12825
4427	107	12807
9428	231	4504
13616	58	5701
4277	46	4002
6421	116	813
14157	127	7635
12285	17	10603
3112	79	9808
8298	218	157
104	72	1868
14260	34	8413
44	72	2183
10693	135	8459
12762	122	7145
7329	38	12226
5936	127	5897
13029	46	2090
9512	192	8138
7879	58	8114
9092	211	1115
10636	198	14271
9727	191	4185
7711	99	3671
10288	146	28
694	72	8868
7999	71	10725
8740	116	12956
10041	66	12163
9919	146	116
4009	236	200
2295	147	3719
6551	56	7646
694	150	606
7496	193	897
9553	143	238
9682	215	1030
14155	192	12828
660	96	9861
13791	107	10403
29	90	10434
9660	226	7073
12285	192	13857
3764	147	10030
8331	163	8881
5890	46	969
77	35	1572
7463	99	4245
6724	146	41
7813	192	10551
8305	106	5870
13375	190	7815
12654	208	3787
10585	208	3131
2954	107	13847
5305	164	11733
6325	192	8309
8964	189	12796
8241	97	6968
2400	63	10107
1538	46	3489
7347	99	310
9249	192	12758
2077	79	12448
1136	135	8459
4560	46	4454
8473	108	6658
13053	84	14121
5302	134	282
7211	147	4674
71	139	9917
3872	56	7323
12656	34	5754
518	90	16
3464	181	11324
5570	123	177
11762	191	12195
2157	134	195
9537	58	5701
11828	206	12184
2698	42	1143
11436	192	6046
6368	147	4450
220	56	5981
11988	90	465
12086	73	10543
3751	107	12285
758	56	7699
4221	147	5014
10458	97	13156
38	59	3084
3938	107	8157
659	47	12339
5028	96	5072
10143	99	4883
6468	192	8486
1963	143	9595
102	229	7217
2235	143	4848
12107	46	10367
10882	58	13597
12436	208	1308
5382	89	14460
4299	46	4422
5037	147	4362
6711	175	9108
4953	46	4102
96	72	10492
10226	207	11981
1184	209	8537
9556	231	10522
175	107	6776
8965	36	8986
6378	206	10420
6660	38	6658
11161	88	231
13997	54	9918
6153	231	5625
2841	198	14271
13810	58	5701
14492	149	9195
5738	146	418
2451	96	10888
3594	96	5767
8681	46	1757
10679	3	6367
9092	211	991
954	56	11775
424	69	13943
4328	47	5668
5975	184	2523
8740	116	11883
4950	46	4648
9953	163	10246
13722	146	443
13316	2	6578
3380	10	1704
11428	93	45
4522	147	2616
7831	57	4550
884	164	7155
9898	206	5400
11906	97	12260
8329	146	41
62	161	1838
432	90	694
4073	147	2689
5815	93	4829
5240	164	11579
14196	93	9907
2440	96	6019
324	147	14512
8267	56	8184
14211	215	179
14214	217	10107
3811	164	8424
11143	225	250
7128	108	8740
7053	231	1330
12004	39	12004
12086	73	9292
8269	146	662
9349	1	218
12716	141	6980
4884	147	4883
47	103	2018
9071	192	13075
2337	147	4115
2620	135	6127
409	90	2132
7676	146	1854
8541	223	8364
12436	208	4248
7112	58	8114
8092	156	3164
9569	147	1740
7646	71	8414
11394	184	2536
8227	192	10246
4771	64	509
7935	106	5419
5087	10	1167
4339	72	7672
1833	46	4450
5631	46	5983
7264	96	13149
12085	206	8438
359	35	8599
13200	93	4929
8278	141	6417
1926	164	9479
4716	197	13593
11349	174	4089
13555	40	5173
1765	56	8973
2604	147	3527
1708	164	13533
11233	223	10495
9873	108	8740
14116	97	11387
116	60	6932
836	160	15
1428	25	11841
3718	46	12384
8374	146	177
2268	130	8082
1803	46	13746
12472	106	2529
5610	46	1385
625	134	2860
13733	38	14235
2839	46	645
3842	107	13156
13781	13	10160
11436	93	2850
2585	96	12126
1717	55	1916
5165	130	2124
7755	190	7815
753	107	12653
11571	106	1899
5819	72	2311
343	164	11311
10233	36	8986
6215	93	4738
9293	146	177
613	147	3221
9556	231	4501
13651	146	107
1252	46	3020
406	107	8157
12770	164	11247
12912	127	9599
10507	116	14382
5407	79	7766
5715	113	7477
5861	106	1997
4734	107	9249
12579	68	10076
6089	176	10151
